date,beef_avg_retail_price,beef_avg_wholesale_price,broiler farm_avg_retail_price,broiler farm_avg_wholesale_price,buffalo meat_avg_retail_price,buffalo meat_avg_wholesale_price,butter oil_avg_retail_price,butter oil_avg_wholesale_price,chicken_avg_retail_price,chicken_avg_wholesale_price,duck meat_avg_retail_price,duck meat_avg_wholesale_price,lamb (sheep meat)_avg_retail_price,lamb (sheep meat)_avg_wholesale_price,local_avg_retail_price,local_avg_wholesale_price,mutton (female)_avg_retail_price,mutton (female)_avg_wholesale_price,mutton (male)_avg_retail_price,mutton (male)_avg_wholesale_price,mutton_avg_retail_price,mutton_avg_wholesale_price
2017-08-02,485.5,41473.0,143.5,13267.0,510.0,50000.0,,,390.0,36000.0,445.0,31000.0,575.0,50000.0,338.0,30400.0,3819.5,56600.0,694.0,66542.0,605.0,65000.0
2017-08-03,486.0,41525.0,143.5,13267.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,330.0,30200.0,4180.0,58250.0,697.0,66875.0,605.0,65000.0
2017-08-04,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,485.0,41420.0,143.0,13320.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,4180.0,58250.0,695.5,66731.0,605.0,65000.0
2017-08-07,485.0,41420.0,142.5,13350.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,4180.0,58250.0,695.5,66731.0,605.0,65000.0
2017-08-08,485.5,44223.0,142.5,13350.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,4180.0,58250.0,695.0,66654.0,605.0,65000.0
2017-08-09,483.5,43866.0,144.5,13550.0,,,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,340.0,30667.0,4623.5,57000.0,694.0,66208.0,605.0,65000.0
2017-08-10,483.5,43866.0,143.5,13540.0,,,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,340.0,30667.0,4625.5,57000.0,694.0,66208.0,605.0,65000.0
2017-08-11,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,481.0,43674.0,144.0,13567.0,,,,,,,,,575.0,50000.0,380.0,33000.0,600.5,57000.0,689.5,66045.0,605.0,65000.0
2017-08-14,495.0,,139.0,13200.0,,,,,,,,,,,,,612.5,,712.5,,,
2017-08-15,495.0,,139.0,13200.0,,,,,,,,,,,,,612.5,,712.5,,,
2017-08-16,486.5,45500.0,132.5,12200.0,,,,,,,,,,,380.0,33000.0,629.0,,703.0,64000.0,,
2017-08-17,488.0,46125.0,132.5,12200.0,,,,,,,,,,,380.0,33000.0,629.0,,696.0,63250.0,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,484.5,44123.0,133.0,12617.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,4181.5,58250.0,697.5,66731.0,605.0,65000.0
2017-08-21,484.0,44123.0,133.0,12617.0,510.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,4181.5,58250.0,697.5,66731.0,605.0,65000.0
2017-08-22,483.0,44182.0,128.5,12040.0,510.0,50000.0,,,390.0,36000.0,,,575.0,50000.0,345.0,30333.0,4182.0,58250.0,697.0,66654.0,605.0,65000.0
2017-08-23,483.0,43761.0,122.5,11450.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,607.0,58250.0,696.5,66385.0,605.0,65000.0
2017-08-24,482.0,44117.0,122.5,11450.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,599.0,147600.0,695.5,66643.0,605.0,65000.0
2017-08-25,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,482.0,44070.0,123.5,11483.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,599.0,147600.0,696.0,66714.0,605.0,65000.0
2017-08-28,482.0,44070.0,123.5,11483.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,332.5,30000.0,599.0,147600.0,696.0,66714.0,605.0,65000.0
2017-08-29,482.0,44117.0,125.5,11617.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,327.5,30500.0,599.0,147600.0,696.0,66714.0,605.0,65000.0
2017-08-30,484.5,46237.0,124.0,11571.0,535.0,50000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,327.5,30500.0,596.5,148800.0,694.5,66964.0,605.0,65000.0
2017-08-31,573.0,45781.0,125.0,12083.0,,,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,333.5,31333.0,593.0,170500.0,692.0,66625.0,605.0,65000.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,565.5,46139.0,122.0,11475.0,515.0,49000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,333.5,31333.0,593.0,170500.0,694.0,67179.0,605.0,65000.0
2017-09-05,563.0,46184.0,123.0,11550.0,515.0,49000.0,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,333.5,31333.0,593.0,170500.0,694.0,67321.0,605.0,65000.0
2017-09-06,486.5,46079.0,122.0,11571.0,,,,,390.0,36000.0,390.0,36000.0,575.0,50000.0,297.5,29500.0,593.0,170500.0,694.0,66962.0,605.0,65000.0
2017-09-07,486.0,46361.0,118.5,11150.0,,,,,390.0,36000.0,,,575.0,50000.0,300.0,30000.0,593.0,170500.0,696.5,67577.0,605.0,65000.0
2017-09-08,455.0,,,,,,,,,,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,488.5,46694.0,120.0,11280.0,487.5,45000.0,,,390.0,36000.0,,,575.0,50000.0,299.0,29500.0,588.0,208667.0,695.5,67708.0,535.0,
2017-09-11,487.5,46500.0,120.0,11267.0,487.5,45000.0,,,390.0,36000.0,,,600.0,50000.0,299.0,29500.0,595.0,171000.0,694.5,67650.0,535.0,
2017-09-12,486.5,46342.0,119.0,11233.0,487.5,45000.0,,,390.0,36000.0,,,600.0,50000.0,299.0,29500.0,595.0,171000.0,697.5,67625.0,535.0,
2017-09-13,481.5,45833.0,117.5,11067.0,,,,,390.0,36000.0,,,600.0,50000.0,300.0,30000.0,600.5,206667.0,695.5,66500.0,535.0,
2017-09-14,482.0,47063.0,118.0,11140.0,492.5,4700.0,,,390.0,36000.0,,,575.0,50000.0,297.5,29250.0,584.5,206667.0,688.0,66813.0,535.0,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,483.5,47294.0,117.0,10983.0,492.5,4700.0,,,390.0,36000.0,,,575.0,50000.0,317.0,29250.0,584.5,206667.0,693.5,67550.0,535.0,
2017-09-18,484.0,47389.0,117.0,10983.0,492.5,4700.0,,,390.0,36000.0,,,575.0,50000.0,317.0,29250.0,589.0,170000.0,692.5,67227.0,535.0,
2017-09-19,484.0,47389.0,117.0,10983.0,492.5,4700.0,,,390.0,36000.0,,,575.0,50000.0,317.0,29250.0,589.0,170000.0,692.5,67227.0,535.0,
2017-09-20,484.0,47389.0,118.0,11086.0,492.5,4700.0,,,390.0,36000.0,,,575.0,50000.0,333.0,30500.0,589.0,170000.0,692.5,67227.0,605.0,
2017-09-21,482.0,47382.0,115.0,10767.0,,,,,390.0,36000.0,,,575.0,50000.0,345.0,31500.0,589.0,170000.0,689.5,67050.0,605.0,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,,,127.5,12500.0,,,,,,,,,,,,,,,,,,
2017-09-24,481.0,47250.0,119.0,11100.0,,,,,390.0,36000.0,,,600.0,56500.0,345.0,31500.0,593.0,147800.0,692.5,67292.0,605.0,
2017-09-25,483.0,47500.0,121.5,11371.0,485.0,4700.0,,,390.0,34000.0,,,600.0,50000.0,333.0,30500.0,593.0,170000.0,692.5,67227.0,605.0,
2017-09-26,483.0,47444.0,120.0,11300.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,333.0,30500.0,593.0,170000.0,692.5,67227.0,605.0,
2017-09-27,483.0,47444.0,126.0,11629.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,333.0,30500.0,598.0,147200.0,696.5,67042.0,605.0,
2017-09-28,483.0,47444.0,124.0,11488.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,333.0,30500.0,598.0,147200.0,693.5,66864.0,605.0,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,127.5,12500.0,,,,,,,,,,,,,,,,,,
2017-10-02,483.0,47389.0,124.0,11488.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,325.0,30625.0,598.0,147200.0,696.5,67042.0,605.0,
2017-10-03,483.0,47389.0,124.0,11488.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,325.0,30625.0,598.0,147200.0,696.5,67042.0,592.5,
2017-10-04,482.5,47412.0,125.0,11538.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,696.5,67045.0,592.5,
2017-10-05,482.5,47412.0,125.0,11538.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,696.5,67045.0,592.5,
2017-10-06,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,482.5,47412.0,126.0,11563.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,697.5,67136.0,592.5,
2017-10-09,480.5,47250.0,126.0,11563.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,697.5,67136.0,592.5,
2017-10-10,482.5,47441.0,126.0,11563.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,697.5,67136.0,592.5,
2017-10-11,480.5,47219.0,125.0,11500.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,702.0,67727.0,592.5,
2017-10-12,483.5,47438.0,125.0,11500.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,606.0,57750.0,703.5,67500.0,592.5,
2017-10-13,475.0,45000.0,,,,,,,,,,,,,,,,,,,,
2017-10-14,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,482.0,47265.0,125.0,11500.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,703.0,67727.0,592.5,
2017-10-16,481.0,47147.0,125.0,11500.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,598.0,147200.0,702.0,67364.0,592.5,
2017-10-17,482.0,47147.0,127.0,11688.0,485.0,4700.0,,,390.0,36000.0,,,575.0,50000.0,327.5,30625.0,595.0,147200.0,703.0,67364.0,592.5,
2017-10-18,480.0,47088.0,127.5,11729.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,310.0,29833.0,601.0,133000.0,701.5,67455.0,510.0,
2017-10-19,480.5,47088.0,127.0,11729.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,29833.0,601.0,133000.0,701.5,67455.0,592.5,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,
2017-10-21,490.0,,120.5,11450.0,,,,,,,,,,,380.0,33000.0,,,,,675.0,
2017-10-22,480.0,47088.0,127.5,11729.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,310.0,29833.0,601.0,133000.0,701.5,67455.0,510.0,
2017-10-23,480.5,47088.0,127.0,11688.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,601.0,133000.0,701.5,67455.0,592.5,
2017-10-24,480.0,47088.0,126.0,11625.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,608.5,133000.0,704.5,67455.0,592.5,
2017-10-25,480.0,47031.0,127.0,11700.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,601.0,133000.0,701.5,67455.0,592.5,
2017-10-26,481.5,47233.0,126.0,11675.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,601.0,133000.0,704.5,67800.0,592.5,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,
2017-10-28,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,479.0,47031.0,126.0,11675.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,327.5,30625.0,601.0,133000.0,701.5,67455.0,592.5,
2017-10-30,480.0,47088.0,124.0,11450.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,601.0,133000.0,701.5,67455.0,592.5,
2017-10-31,478.0,47083.0,124.0,11450.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,601.0,133000.0,701.5,67455.0,592.5,
2017-11-01,476.5,46972.0,124.0,11425.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,601.0,133000.0,702.0,67455.0,592.5,
2017-11-02,475.5,46917.0,124.0,11425.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,601.0,133000.0,702.0,67455.0,592.5,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,
2017-11-04,495.0,,122.5,11000.0,,,,,,,,,,,,,625.0,,695.0,,,
2017-11-05,478.0,46833.0,123.5,11378.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,602.5,133000.0,701.0,67455.0,592.5,
2017-11-06,476.0,46722.0,123.5,11378.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,331.5,30625.0,602.5,133000.0,701.0,67455.0,592.5,
2017-11-07,474.5,46722.0,123.5,11378.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,697.0,66909.0,592.5,
2017-11-08,472.5,46556.0,123.5,11489.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,697.0,66909.0,592.5,
2017-11-09,473.5,46556.0,124.0,11513.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,694.0,66636.0,592.5,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,
2017-11-11,,,,,,,,,,,,,,,,,,,,,,
2017-11-12,471.5,46444.0,124.0,11513.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,694.0,66636.0,592.5,
2017-11-13,472.0,46444.0,124.0,11513.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,694.0,66636.0,592.5,
2017-11-14,471.5,46389.0,123.5,11475.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,602.5,133000.0,691.5,66455.0,592.5,
2017-11-15,472.0,46389.0,123.5,11475.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-16,472.0,46389.0,124.5,11538.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,
2017-11-18,,,,,,,,,,,,,,,,,,,,,,
2017-11-19,471.5,46278.0,123.0,11350.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-20,471.0,46278.0,123.0,11350.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-21,470.0,46176.0,125.5,11543.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,335.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-22,470.0,46167.0,124.5,11325.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,338.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-23,470.0,46167.0,124.5,11325.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,338.0,30625.0,601.0,133000.0,691.5,66727.0,592.5,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,
2017-11-25,,,,,,,,,,,,,,,,,,,,,,
2017-11-26,466.5,45694.0,125.0,11450.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,338.0,30625.0,601.0,133000.0,690.5,66727.0,592.5,
2017-11-27,466.5,45694.0,125.0,11450.0,485.0,4700.0,,,390.0,36000.0,,,600.0,50000.0,338.0,30625.0,601.0,133000.0,690.5,66727.0,592.5,
2017-11-28,466.0,45853.0,125.0,11514.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30625.0,601.0,148200.0,691.0,66600.0,592.5,
2017-11-29,466.0,45528.0,124.5,11513.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30625.0,601.5,122286.0,688.5,66417.0,592.5,
2017-11-30,461.5,44806.0,124.5,11525.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30625.0,601.5,122286.0,688.5,66417.0,592.5,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,
2017-12-02,,,,,,,,,,,,,,,,,,,,,,
2017-12-03,463.0,44917.0,124.0,11475.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30625.0,601.5,122286.0,689.0,66417.0,592.5,
2017-12-04,461.5,44583.0,124.0,11475.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30625.0,601.5,122286.0,689.0,66417.0,592.5,
2017-12-05,458.5,44594.0,124.0,11467.0,485.0,4700.0,,,,,,,600.0,50000.0,338.0,30833.0,601.0,133000.0,691.0,66900.0,592.5,
2017-12-06,462.5,44971.0,124.5,11633.0,492.5,48500.0,,,,,,,600.0,50000.0,336.5,30833.0,601.5,122000.0,690.0,66455.0,592.5,
2017-12-07,460.0,44639.0,124.5,11633.0,492.5,48500.0,,,,,,,600.0,50000.0,336.5,30833.0,601.5,122000.0,690.0,66455.0,592.5,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,
2017-12-09,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,456.5,44600.0,124.5,11600.0,492.5,48500.0,,,,,,,600.0,50000.0,336.5,30833.0,601.5,122000.0,690.0,66455.0,592.5,
2017-12-11,455.0,44531.0,122.0,11363.0,,,,,,,,,600.0,50000.0,352.5,32000.0,601.5,122000.0,690.0,66455.0,592.5,
2017-12-12,456.5,44471.0,124.5,11600.0,492.5,48500.0,,,,,,,575.0,50000.0,336.5,31167.0,599.5,122000.0,689.5,66455.0,592.5,
2017-12-13,450.5,42706.0,124.5,11600.0,492.5,48500.0,,,,,,,575.0,50000.0,340.5,32375.0,596.5,122000.0,689.5,66455.0,592.5,
2017-12-14,502.5,42444.0,125.0,11600.0,492.5,48500.0,,,,,,,600.0,50000.0,340.5,32375.0,595.0,122000.0,689.0,66333.0,592.5,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,
2017-12-16,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,445.0,42250.0,129.5,11933.0,492.5,48500.0,,,,,,,600.0,50000.0,340.5,32375.0,595.0,122000.0,687.0,66083.0,592.5,
2017-12-18,445.5,42235.0,129.5,11933.0,492.5,48500.0,,,,,,,625.0,,340.5,32375.0,592.5,132667.0,687.0,66083.0,592.5,
2017-12-19,445.0,41941.0,127.5,11822.0,492.5,48500.0,,,,,,,625.0,,340.5,32375.0,592.5,132667.0,687.0,60983.0,592.5,
2017-12-20,444.0,41639.0,128.5,11944.0,492.5,48500.0,,,,,,,,,340.5,32375.0,594.0,132667.0,683.5,60769.0,592.5,
2017-12-21,444.0,41639.0,128.5,11978.0,492.5,48500.0,,,,,,,,,340.5,32375.0,594.0,132667.0,683.5,60769.0,592.5,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,
2017-12-23,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,443.0,41639.0,131.0,12250.0,492.5,48500.0,,,,,,,,,322.5,32250.0,591.0,132667.0,681.5,60769.0,510.0,
2017-12-25,455.0,,,,,,,,,,,,,,,,,,685.0,,,
2017-12-26,450.0,42265.0,133.0,12233.0,492.5,48500.0,,,,,,,,,342.0,32500.0,591.0,132667.0,681.5,60769.0,592.5,
2017-12-27,449.5,42139.0,134.5,12278.0,492.5,48500.0,,,,,,,,,342.0,32500.0,589.0,132667.0,681.5,60769.0,592.5,
2017-12-28,450.0,42139.0,135.0,12278.0,492.5,48500.0,,,,,,,,,342.0,32500.0,594.0,132667.0,683.5,60769.0,592.5,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,451.0,42250.0,137.0,12511.0,492.5,48500.0,,,,,,,,,342.0,32500.0,594.0,132667.0,683.5,60769.0,592.5,
2018-01-01,451.0,42250.0,137.0,12511.0,492.5,48500.0,,,,,,,,,342.0,32500.0,594.0,132667.0,683.5,60769.0,592.5,
2018-01-02,450.0,42250.0,137.0,12511.0,492.5,48500.0,,,,,,,,,342.0,32500.0,594.0,132667.0,684.5,61138.0,592.5,
2018-01-03,450.0,42261.0,137.0,12500.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,132667.0,686.0,61138.0,592.5,
2018-01-04,450.0,42261.0,137.0,12444.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,132667.0,686.0,61138.0,592.5,
2018-01-05,445.0,,,,,,,,,,,,,,,,,,,,,
2018-01-06,,,125.0,12000.0,,,,,,,,,,,385.0,36000.0,,,,,,
2018-01-07,449.0,42150.0,135.0,12333.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,132667.0,686.0,61138.0,592.5,
2018-01-08,448.0,41983.0,135.0,12167.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,132667.0,686.0,61138.0,592.5,
2018-01-09,448.5,41983.0,135.0,12167.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,132667.0,686.0,61138.0,592.5,
2018-01-10,448.5,41983.0,136.0,12367.0,492.5,48500.0,,,,,,,,,322.5,32250.0,590.5,146800.0,686.0,61138.0,592.5,
2018-01-11,442.5,41512.0,135.0,12263.0,492.5,48500.0,,,,,,,,,322.5,32250.0,590.5,146800.0,686.0,61138.0,592.5,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,475.0,,122.5,12000.0,,,,,,,,,,,,,675.0,,775.0,,,
2018-01-14,447.5,41983.0,136.0,12389.0,492.5,48500.0,,,,,,,,,322.5,32250.0,590.5,146800.0,686.0,61138.0,592.5,
2018-01-15,446.5,41983.0,136.0,12389.0,492.5,48500.0,,,,,,,,,322.5,32250.0,590.5,146800.0,686.0,61138.0,592.5,
2018-01-16,447.0,41983.0,136.0,12389.0,492.5,48500.0,,,,,,,,,322.5,32250.0,595.5,146800.0,688.0,61138.0,592.5,
2018-01-17,445.5,41806.0,135.0,12411.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,687.0,60985.0,592.5,
2018-01-18,445.5,41806.0,136.5,12400.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,687.0,60985.0,592.5,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,446.0,41861.0,135.0,12411.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,687.0,60985.0,592.5,
2018-01-22,447.0,42028.0,136.0,12522.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,687.0,60985.0,592.5,
2018-01-23,447.0,42028.0,136.0,12522.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,687.0,60985.0,592.5,
2018-01-24,447.0,42139.0,135.5,12444.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,686.5,60985.0,592.5,
2018-01-25,447.0,42139.0,135.5,12522.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,686.5,60985.0,592.5,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,446.0,42028.0,135.5,12522.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,686.5,60985.0,592.5,
2018-01-29,446.5,42028.0,135.0,12489.0,492.5,48500.0,,,,,,,,,322.5,32250.0,594.0,146200.0,686.5,60985.0,592.5,
2018-01-30,447.0,42028.0,135.0,12489.0,492.5,48500.0,,,,,,,,,322.5,32250.0,598.0,169250.0,692.0,61275.0,592.5,
2018-01-31,447.0,42028.0,135.0,12556.0,492.5,48500.0,,,,,,,,,322.5,32250.0,598.0,169250.0,692.0,61192.0,592.5,
2018-02-01,447.5,42083.0,135.0,12556.0,492.5,48500.0,,,,,,,,,322.5,32250.0,598.0,169250.0,692.0,61192.0,592.5,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,445.5,41912.0,135.0,12556.0,492.5,48500.0,,,,,,,,,322.5,32250.0,597.5,146600.0,688.0,60775.0,592.5,
2018-02-05,447.5,42031.0,135.5,12567.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,688.5,60664.0,592.5,
2018-02-06,447.5,42031.0,135.5,12567.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,688.5,60664.0,592.5,
2018-02-07,447.0,42206.0,136.0,12511.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,690.0,61192.0,592.5,
2018-02-08,447.0,42147.0,135.5,12367.0,492.5,48500.0,,,,,,,,,295.0,28500.0,596.5,169250.0,690.0,60230.0,592.5,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,,,,,,,,,,,,,,,,,655.0,64000.0,690.0,68000.0,,
2018-02-11,447.0,42147.0,137.0,12633.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,687.5,60391.0,592.5,
2018-02-12,446.0,42028.0,137.0,12633.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,687.5,60391.0,592.5,
2018-02-13,445.5,41972.0,137.0,12644.0,492.5,48500.0,,,,,,,,,295.0,28500.0,597.5,146600.0,687.5,60391.0,575.0,
2018-02-14,445.5,42028.0,137.5,12711.0,492.5,48500.0,,,,,,,,,295.0,28500.0,607.0,133000.0,687.5,60391.0,575.0,
2018-02-15,444.5,41917.0,137.5,12711.0,492.5,48500.0,,,,,,,,,295.0,28500.0,607.0,133000.0,687.5,60391.0,570.0,
2018-02-16,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,444.5,41917.0,138.5,12800.0,492.5,48500.0,,,,,,,,,295.0,28500.0,607.0,133000.0,687.5,55027.0,570.0,
2018-02-19,444.0,41806.0,138.0,12800.0,492.5,48500.0,,,,,,,,,295.0,28500.0,607.0,133000.0,685.5,60027.0,570.0,
2018-02-20,444.0,41806.0,137.0,12800.0,492.5,48500.0,,,,,,,,,295.0,28500.0,607.0,133000.0,684.5,60027.0,570.0,
