date,butter oil_avg_retail_price,butter oil_avg_wholesale_price,coconut  oil (imported) - superior quality_avg_retail_price,coconut  oil (imported) - superior quality_avg_wholesale_price,coconut oil (imported) - ordinary_avg_retail_price,coconut oil (imported) - ordinary_avg_wholesale_price,coconut oil (local)_avg_retail_price,coconut oil (local)_avg_wholesale_price,ground nut oil_avg_retail_price,ground nut oil_avg_wholesale_price,mustard oil (imported)_avg_retail_price,mustard oil (imported)_avg_wholesale_price,mustard oil (local) - ordinary_avg_retail_price,mustard oil (local) - ordinary_avg_wholesale_price,mustard oil (local) - superior quality_avg_retail_price,mustard oil (local) - superior quality_avg_wholesale_price,palm oil_avg_retail_price,palm oil_avg_wholesale_price,sesame oil(till)_avg_retail_price,sesame oil(till)_avg_wholesale_price,soyabin oil (1 lit bottle)_avg_retail_price,soyabin oil (1 lit bottle)_avg_wholesale_price,soyabin oil (5 liter bottle)_avg_retail_price,soyabin oil (5 liter bottle)_avg_wholesale_price,soybean oil(loose)_avg_retail_price,soybean oil(loose)_avg_wholesale_price,sunflower_avg_retail_price,sunflower_avg_wholesale_price,vegetable ghee_avg_retail_price,vegetable ghee_avg_wholesale_price
2013-08-25,,,,,,,180.0,17921.0,,,135.0,,130.5,12100.0,141.5,13087.0,74.5,7201.0,,,,,,,110.5,10714.0,,,112.5,9250.0
2013-08-26,,,,,,,180.0,17921.0,,,135.0,,130.5,12100.0,145.5,13087.0,76.5,7405.0,,,,,,,112.5,11044.0,,,112.5,9250.0
2013-08-27,,,,,,,180.0,17921.0,,,127.5,,127.5,12100.0,139.5,13087.0,74.5,7203.0,,,,,,,110.0,10692.0,,,112.5,9250.0
2013-08-28,,,255.0,24000.0,180.0,20000.0,202.0,23767.0,,,107.0,,134.5,10758.0,156.0,14900.0,74.5,7163.0,,,,,,,108.5,10506.0,,,113.0,10300.0
2013-08-29,,,271.5,25500.0,187.0,,181.0,19615.0,,,125.0,,132.5,12299.0,144.5,13430.0,76.5,7314.0,,,,,,,111.0,10828.0,,,113.5,9499.0
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-01,,,,,,,180.0,17921.0,,,125.0,,132.0,11570.0,141.5,13088.0,75.5,7289.0,,,,,,,110.5,10762.0,,,112.5,9375.0
2013-09-02,,,,,,,180.0,17921.0,,,125.0,,132.0,11570.0,141.5,13088.0,75.5,7291.0,,,,,,,110.5,10727.0,,,117.5,9375.0
2013-09-03,,,,,,,185.0,18314.0,,,125.0,,127.5,10500.0,138.5,12421.0,74.5,7221.0,,,,,,,109.5,10610.0,,,115.0,9375.0
2013-09-04,,,281.5,24200.0,180.0,20000.0,199.5,20430.0,,,116.0,,131.5,12365.0,144.0,13842.0,74.5,7315.0,,,,,,,110.0,10561.0,,,112.0,9854.0
2013-09-05,,,,,,,185.0,18414.0,,,125.0,,128.5,10770.0,136.5,12421.0,74.5,7169.0,,,,,,,109.5,10449.0,,,115.0,9375.0
2013-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-08,,,,,,,185.0,18414.0,,,125.0,,128.5,10770.0,136.5,12421.0,74.5,7079.0,,,,,,,109.0,10389.0,,,115.0,9375.0
2013-09-09,,,,,,,145.0,16621.0,,,125.0,,126.5,10770.0,139.5,11632.0,74.5,7075.0,,,,,,,109.0,10431.0,,,115.0,9375.0
2013-09-10,,,,,,,145.0,16621.0,,,125.0,,120.0,10500.0,139.5,11632.0,74.5,7063.0,,,,,,,109.5,10523.0,,,115.0,9375.0
2013-09-11,,,264.5,24200.0,180.0,20000.0,195.0,20254.0,,,116.0,,130.0,12505.0,150.5,13719.0,74.5,7282.0,,,,,,,110.0,10503.0,,,112.0,9704.0
2013-09-12,,,,,,,185.0,18414.0,,,125.0,,120.0,10500.0,138.5,12421.0,75.5,7206.0,,,,,,,110.0,10664.0,,,115.0,9250.0
2013-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,,,,,,,185.0,18414.0,,,125.0,,120.0,10500.0,136.5,12421.0,74.5,7179.0,,,,,,,108.5,10420.0,,,115.0,9250.0
2013-09-16,,,,,,,185.0,18414.0,,,125.0,,126.5,10770.0,136.5,12421.0,74.5,7161.0,,,,,,,108.5,9461.0,,,115.0,9250.0
2013-09-17,,,,,,,185.0,18414.0,,,125.0,,126.5,10770.0,136.5,12421.0,74.5,7161.0,,,,,,,107.0,10269.0,,,115.0,9250.0
2013-09-18,,,262.0,22600.0,178.5,12500.0,199.5,20178.0,,,113.0,,125.5,12217.0,146.5,13498.0,74.0,7230.0,,,,,,,107.0,10378.0,,,110.5,9567.0
2013-09-19,,,,,,,185.0,18414.0,,,125.0,,126.5,10500.0,136.5,12421.0,74.5,7087.0,,,,,,,107.5,10360.0,,,115.0,9250.0
2013-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-22,,,,,,,185.0,18414.0,,,125.0,,126.5,10300.0,136.5,12421.0,74.5,7077.0,,,,,,,107.5,10279.0,,,115.0,9250.0
2013-09-23,,,,,,,185.0,18414.0,,,125.0,,126.5,10315.0,136.5,12421.0,74.5,7077.0,,,,,,,107.0,10261.0,,,115.0,9250.0
2013-09-24,,,,,,,434.0,18217.0,,,125.0,,126.5,10315.0,136.5,12421.0,74.5,7193.0,,,,,,,106.0,10201.0,,,115.0,9250.0
2013-09-25,,,260.5,22667.0,186.5,16250.0,240.5,20083.0,,,113.0,,128.0,12227.0,147.5,13725.0,74.5,7225.0,,,,,,,107.0,10330.0,,,109.5,9730.0
2013-09-26,,,,,,,434.0,18217.0,,,125.0,,126.5,10300.0,138.5,12421.0,75.5,7257.0,,,,,,,108.0,10396.0,,,115.0,9250.0
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-29,,,,,,,434.0,18217.0,,,125.0,,120.0,10500.0,136.5,12421.0,75.0,7160.0,,,,,,,106.5,10261.0,,,107.5,8937.0
2013-09-30,,,,,,,434.0,18217.0,,,125.0,,120.0,10500.0,136.5,12421.0,75.0,7160.0,,,,,,,106.5,10261.0,,,107.5,8937.0
2013-10-01,,,,,,,184.0,18217.0,,,125.0,,120.0,10500.0,136.5,12421.0,75.0,7160.0,,,,,,,106.5,10261.0,,,107.5,8937.0
2013-10-02,,,260.0,21600.0,167.0,16250.0,196.5,19527.0,,,101.0,,133.0,12553.0,150.5,13708.0,75.0,7159.0,,,,,,,106.0,10230.0,,,108.5,9649.0
2013-10-03,,,,,,,186.5,18884.0,,,125.0,,118.5,10500.0,137.0,12088.0,75.0,7387.0,,,,,,,106.5,9987.0,,,107.5,8937.0
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06,,,,,,,186.5,18884.0,,,125.0,,125.5,10300.0,137.0,12088.0,74.5,7145.0,,,,,,,105.5,10163.0,,,107.5,8937.0
2013-10-07,,,,,,,186.5,18884.0,,,125.0,,118.0,10500.0,139.0,12088.0,76.0,7242.0,,,,,,,107.0,10387.0,,,107.5,8937.0
2013-10-08,,,,,,,186.5,18884.0,,,125.0,,118.0,10500.0,137.0,11691.0,75.0,7149.0,,,,,,,106.0,10205.0,,,107.5,8750.0
2013-10-09,,,263.0,22250.0,180.0,20000.0,194.0,19832.0,,,113.0,,130.5,12284.0,144.5,13441.0,74.5,7169.0,,,,,,,105.0,10230.0,,,108.0,9543.0
2013-10-10,,,,,,,186.5,18884.0,,,125.0,,124.5,10967.0,139.0,12446.0,75.5,7237.0,,,,,,,106.0,10195.0,,,112.5,8750.0
2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-13,,,263.0,20625.0,150.0,,198.0,19878.0,,,118.0,,134.5,12036.0,146.0,13425.0,76.0,7278.0,,,,,,,104.0,10020.0,,,110.5,9778.0
2013-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,,,,,,,169.0,16000.0,,,,,145.0,15000.0,154.0,15000.0,79.0,7627.0,,,,,,,108.5,10365.0,,,104.0,10400.0
2013-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20,,,,,,,196.5,19163.0,,,135.0,,115.5,9950.0,136.0,11596.0,76.5,7217.0,,,,,,,104.5,10045.0,,,108.0,9073.0
2013-10-21,,,,,,,186.5,18884.0,,,135.0,,120.5,10500.0,138.5,11794.0,77.0,7232.0,,,,,,,105.5,10116.0,,,117.5,9345.0
2013-10-22,,,,,,,186.5,18884.0,,,135.0,,126.5,10300.0,138.5,11794.0,76.5,7248.0,,,,,,,104.5,10018.0,,,117.5,9345.0
2013-10-23,,,260.0,22250.0,180.0,20000.0,191.0,19897.0,,,118.0,,131.0,12100.0,146.0,13387.0,76.5,7382.0,,,,,,,105.5,10104.0,,,108.0,9630.0
2013-10-24,,,,,,,186.5,18884.0,,,135.0,,126.5,10300.0,136.5,11794.0,76.5,7271.0,,,,,,,105.0,10038.0,,,117.5,9345.0
2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27,,,,,195.0,,196.0,18884.0,,,135.0,,126.5,10500.0,136.5,11794.0,76.5,7322.0,,,,,,,104.5,10061.0,,,117.5,9345.0
2013-10-28,,,,,195.0,,196.0,18884.0,,,135.0,,126.5,10500.0,136.5,11794.0,76.5,7322.0,,,,,,,104.5,10072.0,,,117.5,9345.0
2013-10-29,,,390.0,,,,142.5,12352.0,,,135.0,,124.5,,145.0,10882.0,77.0,7225.0,,,,,,,106.5,10164.0,,,119.0,9345.0
2013-10-30,,,260.0,21033.0,185.0,18440.0,192.5,19410.0,,,118.0,,127.5,11971.0,147.0,13483.0,76.5,7342.0,,,,,,,105.0,10087.0,,,109.0,9650.0
2013-10-31,,,,,195.0,,196.5,18951.0,,,135.0,,122.0,11000.0,137.5,11627.0,77.0,7291.0,,,,,,,105.5,10103.0,,,117.5,9063.0
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03,,,,,195.0,,196.5,18951.0,,,135.0,,122.0,11000.0,137.5,11627.0,77.0,7311.0,,,,,,,105.5,10113.0,,,117.5,9063.0
2013-11-04,,,,,195.0,,196.5,18951.0,,,135.0,,122.0,11000.0,137.5,11627.0,77.5,7311.0,,,,,,,105.5,10113.0,,,117.5,9063.0
2013-11-05,,,,,195.0,,196.5,18951.0,,,,,111.0,11000.0,133.5,11627.0,77.0,7311.0,,,,,,,105.0,10113.0,,,117.5,9063.0
2013-11-06,,,250.0,21514.0,177.0,18440.0,198.0,19537.0,58.0,5600.0,102.5,,130.5,12161.0,149.0,13672.0,76.5,7337.0,,,,,,,104.5,10085.0,,,107.0,9618.0
2013-11-07,,,,,205.0,,224.0,22250.0,,,135.0,,128.0,11000.0,137.5,11627.0,76.5,7355.0,,,,,,,104.5,10064.0,,,112.5,8750.0
2013-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10,,,,,205.0,,224.0,22250.0,,,135.0,,122.0,11000.0,139.5,11627.0,77.5,7276.0,,,,,,,105.5,10200.0,,,112.5,8750.0
2013-11-11,,,,,205.0,,224.0,22250.0,,,135.0,,130.0,11000.0,139.5,11627.0,76.5,7297.0,,,,,,,105.0,10109.0,,,112.5,8750.0
2013-11-12,,,,,205.0,,224.0,22250.0,,,135.0,,130.0,11000.0,139.5,11627.0,76.5,7375.0,,,,,,,104.5,10077.0,,,112.5,8750.0
2013-11-13,,,259.5,22914.0,185.0,18150.0,204.0,19409.0,58.0,,119.0,,129.0,11603.0,146.5,13411.0,76.5,7381.0,,,,,,,104.5,10097.0,,,107.0,9594.0
2013-11-14,,,,,205.0,,224.0,22250.0,,,135.0,,130.0,10730.0,140.0,11961.0,77.0,7314.0,,,,,,,105.0,10032.0,,,112.5,8750.0
2013-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17,,,,,205.0,,224.0,22250.0,,,135.0,,125.0,11000.0,140.0,11961.0,77.5,7302.0,,,,,,,106.0,10214.0,,,112.5,8750.0
2013-11-18,,,,,205.0,,224.0,11450.0,,,135.0,,130.0,10730.0,140.0,11961.0,77.0,7373.0,,,,,,,104.5,9984.0,,,112.5,8750.0
2013-11-19,,,,,205.0,,224.0,11450.0,,,135.0,,130.0,10725.0,140.0,11961.0,77.0,7385.0,,,,,,,104.5,9994.0,,,112.5,8750.0
2013-11-20,,,285.5,24233.0,177.5,20000.0,211.5,18992.0,58.0,,135.0,,136.0,12397.0,149.5,13799.0,76.5,7348.0,,,,,,,105.0,10060.0,,,108.5,9658.0
2013-11-21,,,,,205.0,,224.0,11450.0,,,135.0,,130.0,10725.0,140.0,11961.0,77.0,7366.0,,,,,,,104.0,9990.0,,,112.5,8750.0
2013-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,11000.0,142.0,12846.0,77.0,7291.0,,,,,,,105.0,10100.0,,,112.5,8750.0
2013-11-25,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,11000.0,142.0,12846.0,77.0,7291.0,,,,,,,104.5,10100.0,,,112.5,8750.0
2013-11-26,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,11000.0,142.0,12919.0,77.0,7285.0,,,,,,,104.5,10100.0,,,112.5,8750.0
2013-11-27,,,257.0,20880.0,177.5,,180.0,16970.0,,6400.0,135.0,13500.0,137.5,12654.0,154.0,13993.0,77.5,7360.0,,,,,,,105.0,10051.0,,,113.5,9850.0
2013-11-28,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,10950.0,142.0,12919.0,77.0,7309.0,,,,,,,104.5,10027.0,,,112.5,8750.0
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,11000.0,142.0,12919.0,77.0,7287.0,,,,,,,104.5,10099.0,,,112.5,8750.0
2013-12-02,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,12500.0,142.0,12846.0,77.0,7293.0,,,,,,,104.5,10099.0,,,112.5,8750.0
2013-12-03,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,125.0,12500.0,142.0,12846.0,76.5,7273.0,,,,,,,104.5,10099.0,,,112.5,8750.0
2013-12-04,,,257.0,21519.0,185.0,16210.0,204.5,17108.0,,6400.0,135.0,13500.0,131.0,12365.0,149.5,13783.0,77.5,7367.0,,,,,,,104.0,9981.0,,,106.0,9619.0
2013-12-05,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11967.0,142.0,12846.0,77.0,7366.0,,,,,,,103.5,9978.0,,,112.5,8750.0
2013-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11967.0,142.0,12846.0,77.0,7366.0,,,,,,,103.5,9999.0,,,112.5,8750.0
2013-12-09,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11967.0,142.0,12846.0,77.0,7364.0,,,,,,,103.5,9980.0,,,112.5,8750.0
2013-12-10,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11967.0,142.0,12846.0,78.0,7424.0,,,,,,,104.5,10072.0,,,112.5,8750.0
2013-12-11,,,257.0,21146.0,195.5,16120.0,208.5,17292.0,,6400.0,135.0,13500.0,133.5,12435.0,149.5,13844.0,79.5,7511.0,,,,,,,106.0,10198.0,,,105.5,9369.0
2013-12-12,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11933.0,142.0,12846.0,78.5,7476.0,,,,,,,104.5,10110.0,,,112.5,8750.0
2013-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,124.0,11833.0,141.5,12846.0,79.5,7586.0,,,,,,,105.5,10244.0,,,112.5,8750.0
2013-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,,,,,205.0,,224.0,11450.0,,,135.0,13500.0,130.0,11933.0,142.0,12846.0,78.5,7457.0,,,,,,,104.5,10108.0,,,112.5,8750.0
2013-12-18,,,281.0,23358.0,190.0,21060.0,217.5,19281.0,,6400.0,135.0,13500.0,131.5,12102.0,149.0,14028.0,82.5,7824.0,,,,,,,107.0,10252.0,,,107.0,9504.0
2013-12-19,,,,,205.0,,224.0,18475.0,,,,,126.5,10266.0,139.5,13550.0,78.5,7481.0,,,,,,,104.0,9345.0,,,,
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22,,,,,205.0,,223.5,22250.0,,,,,125.5,11135.0,135.5,12983.0,81.5,7683.0,,,,,,,106.0,10028.0,,,112.5,8750.0
2013-12-23,,,,,205.0,,223.5,21800.0,,,,,125.5,11086.0,135.5,12983.0,81.0,7685.0,,,,,,,106.0,10129.0,,,112.5,9125.0
2013-12-24,,,290.0,28000.0,205.0,,228.0,22083.0,,,,,130.0,11632.0,147.0,12803.0,81.5,7792.0,,,,,,,107.0,10213.0,,,112.5,9125.0
2013-12-25,,,249.0,21300.0,215.0,,209.5,20586.0,,,135.0,,125.0,11722.0,147.0,13860.0,83.5,8126.0,,,,,,,108.0,10386.0,,,108.5,9980.0
2013-12-26,,,256.5,24000.0,188.5,,200.5,20044.0,,6400.0,102.5,,128.5,11706.0,141.0,13396.0,80.5,7731.0,,,,,,,105.5,10124.0,,,107.5,9454.0
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-29,,,,,205.0,,228.5,21600.0,,,135.0,13500.0,125.5,11420.0,140.5,13111.0,81.0,7681.0,,,,,,,106.0,10255.0,,,112.5,9125.0
2013-12-30,,,,,205.0,,228.5,22000.0,,,135.0,13500.0,125.5,11467.0,140.5,13111.0,80.5,7663.0,,,,,,,105.5,10187.0,,,112.5,8750.0
2013-12-31,,,,,205.0,,228.5,22000.0,,,135.0,13500.0,131.5,11756.0,140.5,13111.0,79.0,7515.0,,,,,,,105.0,10042.0,,,112.5,8750.0
2014-01-01,,,268.0,23002.0,190.0,16120.0,218.5,20730.0,67.5,6400.0,197.0,12200.0,131.5,12217.0,151.5,13745.0,80.5,7657.0,41.0,,,,,,106.0,10198.0,,,108.0,9508.0
2014-01-02,,,,,205.0,,225.5,19400.0,,,135.0,13500.0,133.5,12256.0,157.0,13402.0,79.5,7588.0,,,,,,,107.0,10317.0,,,112.5,8750.0
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-04,,,,,165.0,16000.0,125.0,13000.0,,,,,,,,,117.5,11700.0,,,,,,,125.5,12400.0,,,,
2014-01-05,,,,19000.0,,,240.0,21200.0,51.0,,,10800.0,141.5,14067.0,174.0,17600.0,84.5,7750.0,41.0,,,,,,107.0,10449.0,,,105.0,9063.0
2014-01-06,,,,19000.0,205.0,,225.5,19400.0,,,135.0,12150.0,133.5,12185.0,154.5,13409.0,79.5,7601.0,,,,,,,106.5,10308.0,,,109.0,8907.0
2014-01-07,,,,19000.0,205.0,,225.5,19400.0,,,5042.5,12150.0,133.5,12185.0,777.5,13414.0,353.5,7597.0,,,,,,,375.5,10287.0,,,109.0,8907.0
2014-01-08,,,268.0,22692.0,190.0,22060.0,218.5,21287.0,67.5,6400.0,168.0,12150.0,132.5,12174.0,150.0,13592.0,80.5,7599.0,41.0,,,,,,106.0,10191.0,,,107.0,9534.0
2014-01-09,,,,,205.0,,225.5,19400.0,,,135.0,13500.0,134.0,12096.0,153.0,13440.0,79.5,7322.0,,,,,,,107.0,10340.0,,,117.5,9375.0
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12,,,,19000.0,205.0,,225.5,20680.0,,,135.0,12235.0,139.5,12329.0,153.0,13231.0,78.5,10172.0,,,,,,,106.0,10252.0,,,111.5,9113.0
2014-01-13,,,,19000.0,205.0,17000.0,225.5,19400.0,,,135.0,12235.0,136.0,12261.0,152.0,13288.0,78.5,9627.0,,,,,,,106.5,10255.0,,,105.0,8942.0
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,,,261.5,22490.0,195.5,20373.0,214.0,21023.0,51.0,6400.0,152.0,13500.0,130.5,12066.0,149.5,13600.0,79.0,8795.0,41.0,,,,,,105.0,10126.0,,,107.5,9575.0
2014-01-16,,,,19000.0,205.0,17000.0,225.5,19667.0,,,135.0,12235.0,133.0,12070.0,157.5,13139.0,79.5,9522.0,,,,,,,106.0,10180.0,,,105.0,9306.0
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19,,,,19000.0,205.0,17000.0,225.5,19667.0,,,135.0,13500.0,133.0,11997.0,155.0,13345.0,79.5,9453.0,,,,,,,105.5,10162.0,,,105.0,8858.0
2014-01-20,,,,,205.0,17000.0,225.5,19667.0,,,135.0,13500.0,136.0,12388.0,157.5,13345.0,79.5,9545.0,,,,,,,106.0,10194.0,,,107.5,8988.0
2014-01-21,,,,19000.0,205.0,17000.0,225.5,19667.0,,,135.0,13500.0,136.5,12400.0,155.0,13345.0,79.5,9533.0,,,,,,,105.5,10178.0,,,104.5,8858.0
2014-01-22,,,264.5,22102.0,194.0,22060.0,215.0,20977.0,51.0,6400.0,152.0,13500.0,130.5,12154.0,150.5,13541.0,78.5,8849.0,41.0,,,,,,105.0,10067.0,,,105.5,9531.0
2014-01-23,,,,19000.0,205.0,17000.0,225.5,19500.0,,,135.0,13500.0,133.0,12079.0,154.5,13412.0,79.5,9887.0,,,,,,,105.0,10203.0,,,102.5,8825.0
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,,,10500.0,112.0,,73.5,7320.0,,,,,,,102.0,10000.0,,,,
2014-01-26,,,,19000.0,205.0,17000.0,225.5,20800.0,,,135.0,12100.0,136.0,12438.0,158.0,13391.0,79.5,9684.0,,,,,,,104.5,10106.0,,,102.5,8892.0
2014-01-27,,,,19000.0,205.0,,225.5,20800.0,,,135.0,12100.0,138.0,12438.0,156.5,13514.0,78.5,9535.0,,,,,,,104.0,12603.0,,,105.5,9088.0
2014-01-28,,,,19000.0,205.0,17000.0,225.5,19500.0,,,135.0,12100.0,133.0,12073.0,154.5,13383.0,78.5,9436.0,,,,,,,104.0,12430.0,,,102.5,8958.0
2014-01-29,,,270.5,22102.0,188.5,20373.0,215.0,20973.0,51.0,6400.0,157.0,12100.0,131.5,12114.0,149.5,13454.0,77.5,8702.0,41.0,,,,,,104.0,11586.0,,,106.5,9548.0
2014-01-30,,,,19000.0,205.0,,225.5,19500.0,,,135.0,12100.0,138.0,12438.0,155.5,13353.0,77.5,9455.0,,,,,,,104.0,12547.0,,,105.5,9088.0
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02,,,290.0,19000.0,205.0,17000.0,228.5,19500.0,,,135.0,12100.0,132.5,12093.0,155.0,13383.0,77.5,9407.0,,,,,,,105.0,12441.0,,,102.5,8958.0
2014-02-03,,,,19000.0,205.0,17000.0,225.5,19500.0,,,135.0,12100.0,136.0,12356.0,154.5,13383.0,77.5,9410.0,,,,,,,105.0,12485.0,,,102.5,8958.0
2014-02-04,,,,,205.0,17000.0,225.5,19500.0,,,145.0,13500.0,134.0,12046.0,154.5,13416.0,77.5,9497.0,,,,,,,105.0,12493.0,,,105.5,9038.0
2014-02-05,,,265.5,21155.0,189.0,22160.0,211.5,20425.0,,6400.0,154.0,12100.0,129.5,11897.0,148.5,13346.0,77.0,8671.0,,,,,,,103.0,11607.0,,,107.5,9560.0
2014-02-06,,,325.0,24500.0,205.0,,238.5,21683.0,,,145.0,12100.0,136.0,12249.0,152.0,21413.0,77.5,9551.0,,,,,,,103.0,12549.0,,,107.5,8838.0
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-09,,,,19000.0,205.0,17000.0,228.5,20320.0,,,145.0,11800.0,133.5,12058.0,146.5,12914.0,77.5,9493.0,,,,,,,104.0,14683.0,,,108.0,8792.0
2014-02-10,,,,19000.0,205.0,17000.0,225.5,19500.0,,,145.0,11800.0,133.5,11993.0,153.0,13156.0,77.5,9229.0,,,,,,,104.0,14194.0,,,107.0,8792.0
2014-02-11,,,,19000.0,205.0,17000.0,225.5,19500.0,,,145.0,11800.0,133.0,12078.0,157.5,12993.0,77.5,11368.0,,,,,,,103.0,14414.0,,,108.0,8792.0
2014-02-12,,,271.0,23129.0,189.0,21500.0,225.0,21767.0,,6400.0,122.0,13500.0,128.0,11930.0,145.5,13209.0,77.0,8788.0,,,,,,,102.0,11623.0,,,108.5,9589.0
2014-02-13,,,,,205.0,15000.0,228.5,19500.0,,,145.0,13500.0,136.0,12393.0,151.0,12621.0,77.5,11813.0,,,,,,,103.0,12366.0,,,109.0,8788.0
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16,,,,19000.0,205.0,15000.0,225.5,19500.0,,,145.0,11800.0,131.5,12148.0,153.0,13046.0,77.5,11480.0,,,,,,,103.0,14232.0,,,105.5,8792.0
2014-02-17,,,,19000.0,205.0,15000.0,225.5,19500.0,,,145.0,11800.0,131.5,12070.0,147.0,13046.0,77.0,11715.0,,,,,,,102.5,12221.0,,,105.5,8792.0
2014-02-18,,,,,205.0,19000.0,225.5,20667.0,,,,,129.5,11824.0,148.0,12621.0,77.0,11742.0,,,,,,,102.0,12303.0,,,105.5,8758.0
2014-02-19,,,271.0,22573.0,201.0,22260.0,219.0,21600.0,,6400.0,151.5,,126.0,11951.0,145.5,17109.0,77.0,10266.0,,,,,,,101.5,11653.0,,,106.5,9494.0
2014-02-20,,,,,212.5,,232.0,21240.0,,,,,129.0,11803.0,151.5,12974.0,77.0,11975.0,,,,,,,102.0,12330.0,,,105.5,8838.0
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
