date,Boro-Fine_min_wholesale_price,Boro-Fine_max_wholesale_price,Boro-Fine_unit,Soybean Oil(loose)_min_wholesale_price,Soybean Oil(loose)_max_wholesale_price,Soybean Oil(loose)_unit,Green Chili (Local)_min_wholesale_price,Green Chili (Local)_max_wholesale_price,Green Chili (Local)_unit,Cow Milk (liquid)_min_wholesale_price,Cow Milk (liquid)_max_wholesale_price,Cow Milk (liquid)_unit,Egg Farm-Red_min_wholesale_price,Egg Farm-Red_max_wholesale_price,Egg Farm-Red_unit,Potato (Local) - Old_min_wholesale_price,Potato (Local) - Old_max_wholesale_price,Potato (Local) - Old_unit
2013-09-04,2258.0,2258.0,Quintal,10561.0,10561.0,100 Liters,3977.0,3977.0,Quintal,5083.0,5083.0,100 Liters,766.0,766.0,100 pieces,1500.0,1500.0,Quintal
2013-09-05,,,,10449.0,10449.0,100 Liters,3480.0,3480.0,Quintal,5000.0,5000.0,100 Liters,760.0,760.0,100 pieces,1550.0,1550.0,Quintal
2013-09-08,,,,10389.0,10389.0,100 Liters,3280.0,3280.0,Quintal,5000.0,5000.0,100 Liters,765.0,765.0,100 pieces,1550.0,1550.0,Quintal
2013-09-09,,,,10431.0,10431.0,100 Liters,3220.0,3220.0,Quintal,5000.0,5000.0,100 Liters,768.0,768.0,100 pieces,1550.0,1550.0,Quintal
2013-09-10,,,,10523.0,10523.0,100 Liters,3133.0,3133.0,Quintal,5000.0,5000.0,100 Liters,774.0,774.0,100 pieces,1550.0,1550.0,Quintal
2013-09-11,2188.0,2188.0,Quintal,10503.0,10503.0,100 Liters,3152.0,3152.0,Quintal,5229.0,5229.0,100 Liters,764.0,764.0,100 pieces,1388.0,1388.0,Quintal
2013-09-12,,,,10664.0,10664.0,100 Liters,3109.0,3109.0,Quintal,5000.0,5000.0,100 Liters,772.0,772.0,100 pieces,1450.0,1450.0,Quintal
2013-09-15,,,,10420.0,10420.0,100 Liters,2910.0,2910.0,Quintal,5000.0,5000.0,100 Liters,766.0,766.0,100 pieces,1450.0,1450.0,Quintal
2013-09-16,,,,9461.0,9461.0,100 Liters,2955.0,2955.0,Quintal,5000.0,5000.0,100 Liters,763.0,763.0,100 pieces,1450.0,1450.0,Quintal
2013-09-17,,,,10269.0,10269.0,100 Liters,2955.0,2955.0,Quintal,5000.0,5000.0,100 Liters,768.0,768.0,100 pieces,1450.0,1450.0,Quintal
2013-09-18,2252.0,2252.0,Quintal,10378.0,10378.0,100 Liters,2648.0,2648.0,Quintal,4933.0,4933.0,100 Liters,760.0,760.0,100 pieces,1335.0,1335.0,Quintal
2013-09-19,,,,10360.0,10360.0,100 Liters,3109.0,3109.0,Quintal,5000.0,5000.0,100 Liters,762.0,762.0,100 pieces,1413.0,1413.0,Quintal
2013-09-22,,,,10279.0,10279.0,100 Liters,3055.0,3055.0,Quintal,5000.0,5000.0,100 Liters,756.0,756.0,100 pieces,1263.0,1263.0,Quintal
2013-09-23,,,,10261.0,10261.0,100 Liters,3100.0,3100.0,Quintal,5000.0,5000.0,100 Liters,755.0,755.0,100 pieces,1263.0,1263.0,Quintal
2013-09-24,,,,10201.0,10201.0,100 Liters,3480.0,3480.0,Quintal,5000.0,5000.0,100 Liters,755.0,755.0,100 pieces,1333.0,1333.0,Quintal
2013-09-25,2283.0,2283.0,Quintal,10330.0,10330.0,100 Liters,3434.0,3434.0,Quintal,5229.0,5229.0,100 Liters,751.0,751.0,100 pieces,1319.0,1319.0,Quintal
2013-09-26,,,,10396.0,10396.0,100 Liters,3483.0,3483.0,Quintal,5000.0,5000.0,100 Liters,753.0,753.0,100 pieces,1263.0,1263.0,Quintal
2013-09-29,,,,10261.0,10261.0,100 Liters,4130.0,4130.0,Quintal,5000.0,5000.0,100 Liters,753.0,753.0,100 pieces,1263.0,1263.0,Quintal
2013-09-30,,,,10261.0,10261.0,100 Liters,4880.0,4880.0,Quintal,5000.0,5000.0,100 Liters,752.0,752.0,100 pieces,1263.0,1263.0,Quintal
2013-10-01,,,,10261.0,10261.0,100 Liters,5210.0,5210.0,Quintal,5000.0,5000.0,100 Liters,752.0,752.0,100 pieces,1263.0,1263.0,Quintal
2013-10-02,2282.0,2282.0,Quintal,10230.0,10230.0,100 Liters,4862.0,4862.0,Quintal,5100.0,5100.0,100 Liters,729.0,729.0,100 pieces,1318.0,1318.0,Quintal
2013-10-03,,,,9987.0,9987.0,100 Liters,5570.0,5570.0,Quintal,5000.0,5000.0,100 Liters,745.0,745.0,100 pieces,1263.0,1263.0,Quintal
2013-10-06,,,,10163.0,10163.0,100 Liters,6573.0,6573.0,Quintal,5000.0,5000.0,100 Liters,731.0,731.0,100 pieces,1238.0,1238.0,Quintal
2013-10-07,,,,10387.0,10387.0,100 Liters,7127.0,7127.0,Quintal,5000.0,5000.0,100 Liters,732.0,732.0,100 pieces,1238.0,1238.0,Quintal
2013-10-08,,,,10205.0,10205.0,100 Liters,8500.0,8500.0,Quintal,5000.0,5000.0,100 Liters,727.0,727.0,100 pieces,1183.0,1183.0,Quintal
2013-10-09,2265.0,2265.0,Quintal,10230.0,10230.0,100 Liters,7813.0,7813.0,Quintal,5229.0,5229.0,100 Liters,708.0,708.0,100 pieces,1240.0,1240.0,Quintal
2013-10-10,,,,10195.0,10195.0,100 Liters,8369.0,8369.0,Quintal,5000.0,5000.0,100 Liters,706.0,706.0,100 pieces,1243.0,1243.0,Quintal
2013-10-13,2247.0,2247.0,Quintal,10020.0,10020.0,100 Liters,8730.0,8730.0,Quintal,4533.0,4533.0,100 Liters,709.0,709.0,100 pieces,1146.0,1146.0,Quintal
2013-10-16,2300.0,2300.0,Quintal,10365.0,10365.0,100 Liters,8050.0,8050.0,Quintal,,,,700.0,700.0,100 pieces,,,
2013-10-20,2400.0,2400.0,Quintal,10045.0,10045.0,100 Liters,8118.0,8118.0,Quintal,5000.0,5000.0,100 Liters,683.0,683.0,100 pieces,1143.0,1143.0,Quintal
2013-10-21,,,,10116.0,10116.0,100 Liters,7350.0,7350.0,Quintal,5000.0,5000.0,100 Liters,688.0,688.0,100 pieces,1190.0,1190.0,Quintal
2013-10-22,,,,10018.0,10018.0,100 Liters,8127.0,8127.0,Quintal,5000.0,5000.0,100 Liters,701.0,701.0,100 pieces,1190.0,1190.0,Quintal
2013-10-23,2330.0,2330.0,Quintal,10104.0,10104.0,100 Liters,6984.0,6984.0,Quintal,5229.0,5229.0,100 Liters,694.0,694.0,100 pieces,1289.0,1289.0,Quintal
2013-10-24,,,,10038.0,10038.0,100 Liters,6882.0,6882.0,Quintal,5000.0,5000.0,100 Liters,686.0,686.0,100 pieces,1190.0,1190.0,Quintal
2013-10-27,,,,10061.0,10061.0,100 Liters,8390.0,8390.0,Quintal,5000.0,5000.0,100 Liters,678.0,678.0,100 pieces,1310.0,1310.0,Quintal
2013-10-28,,,,10072.0,10072.0,100 Liters,9360.0,9360.0,Quintal,5000.0,5000.0,100 Liters,681.0,681.0,100 pieces,1310.0,1310.0,Quintal
2013-10-29,,,,10164.0,10164.0,100 Liters,8278.0,8278.0,Quintal,5000.0,5000.0,100 Liters,688.0,688.0,100 pieces,1313.0,1313.0,Quintal
2013-10-30,2389.0,2389.0,Quintal,10087.0,10087.0,100 Liters,6772.0,6772.0,Quintal,5186.0,5186.0,100 Liters,687.0,687.0,100 pieces,1465.0,1465.0,Quintal
2013-10-31,,,,10103.0,10103.0,100 Liters,6920.0,6920.0,Quintal,5000.0,5000.0,100 Liters,683.0,683.0,100 pieces,1307.0,1307.0,Quintal
2013-11-03,,,,10113.0,10113.0,100 Liters,6340.0,6340.0,Quintal,5000.0,5000.0,100 Liters,671.0,671.0,100 pieces,1440.0,1440.0,Quintal
2013-11-04,,,,10113.0,10113.0,100 Liters,6790.0,6790.0,Quintal,5000.0,5000.0,100 Liters,673.0,673.0,100 pieces,1440.0,1440.0,Quintal
2013-11-05,,,,10113.0,10113.0,100 Liters,6600.0,6600.0,Quintal,5000.0,5000.0,100 Liters,662.0,662.0,100 pieces,1500.0,1500.0,Quintal
2013-11-06,2389.0,2389.0,Quintal,10085.0,10085.0,100 Liters,6220.0,6220.0,Quintal,4913.0,4913.0,100 Liters,656.0,656.0,100 pieces,1717.0,1717.0,Quintal
2013-11-07,,,,10064.0,10064.0,100 Liters,6130.0,6130.0,Quintal,5000.0,5000.0,100 Liters,674.0,674.0,100 pieces,1600.0,1600.0,Quintal
2013-11-10,,,,10200.0,10200.0,100 Liters,6420.0,6420.0,Quintal,5000.0,5000.0,100 Liters,661.0,661.0,100 pieces,1750.0,1750.0,Quintal
2013-11-11,,,,10109.0,10109.0,100 Liters,6473.0,6473.0,Quintal,5000.0,5000.0,100 Liters,663.0,663.0,100 pieces,1633.0,1633.0,Quintal
2013-11-12,,,,10077.0,10077.0,100 Liters,6370.0,6370.0,Quintal,5000.0,5000.0,100 Liters,667.0,667.0,100 pieces,1700.0,1700.0,Quintal
2013-11-13,2440.0,2440.0,Quintal,10097.0,10097.0,100 Liters,5955.0,5955.0,Quintal,4800.0,4800.0,100 Liters,661.0,661.0,100 pieces,1925.0,1925.0,Quintal
2013-11-14,,,,10032.0,10032.0,100 Liters,6655.0,6655.0,Quintal,5000.0,5000.0,100 Liters,666.0,666.0,100 pieces,1767.0,1767.0,Quintal
2013-11-17,,,,10214.0,10214.0,100 Liters,6400.0,6400.0,Quintal,5000.0,5000.0,100 Liters,682.0,682.0,100 pieces,1767.0,1767.0,Quintal
2013-11-18,,,,9984.0,9984.0,100 Liters,6211.0,6211.0,Quintal,5000.0,5000.0,100 Liters,682.0,682.0,100 pieces,1700.0,1700.0,Quintal
2013-11-19,,,,9994.0,9994.0,100 Liters,5476.0,5476.0,Quintal,5000.0,5000.0,100 Liters,681.0,681.0,100 pieces,1700.0,1700.0,Quintal
2013-11-20,2495.0,2495.0,Quintal,10060.0,10060.0,100 Liters,5489.0,5489.0,Quintal,5000.0,5000.0,100 Liters,662.0,662.0,100 pieces,1975.0,1975.0,Quintal
2013-11-21,,,,9990.0,9990.0,100 Liters,5297.0,5297.0,Quintal,5000.0,5000.0,100 Liters,677.0,677.0,100 pieces,1700.0,1700.0,Quintal
2013-11-24,,,,10100.0,10100.0,100 Liters,5670.0,5670.0,Quintal,5000.0,5000.0,100 Liters,670.0,670.0,100 pieces,1760.0,1760.0,Quintal
2013-11-25,,,,10100.0,10100.0,100 Liters,5878.0,5878.0,Quintal,5000.0,5000.0,100 Liters,670.0,670.0,100 pieces,1760.0,1760.0,Quintal
2013-11-26,,,,10100.0,10100.0,100 Liters,5644.0,5644.0,Quintal,5000.0,5000.0,100 Liters,658.0,658.0,100 pieces,1720.0,1720.0,Quintal
2013-11-27,2490.0,2490.0,Quintal,10051.0,10051.0,100 Liters,5313.0,5313.0,Quintal,4740.0,4740.0,100 Liters,655.0,655.0,100 pieces,1683.0,1683.0,Quintal
2013-11-28,,,,10027.0,10027.0,100 Liters,5991.0,5991.0,Quintal,5000.0,5000.0,100 Liters,656.0,656.0,100 pieces,1720.0,1720.0,Quintal
2013-12-01,,,,10099.0,10099.0,100 Liters,5200.0,5200.0,Quintal,5000.0,5000.0,100 Liters,659.0,659.0,100 pieces,1650.0,1650.0,Quintal
2013-12-02,,,,10099.0,10099.0,100 Liters,5320.0,5320.0,Quintal,5000.0,5000.0,100 Liters,660.0,660.0,100 pieces,1650.0,1650.0,Quintal
2013-12-03,,,,10099.0,10099.0,100 Liters,5100.0,5100.0,Quintal,5000.0,5000.0,100 Liters,661.0,661.0,100 pieces,1670.0,1670.0,Quintal
2013-12-04,2490.0,2490.0,Quintal,9981.0,9981.0,100 Liters,4989.0,4989.0,Quintal,4586.0,4586.0,100 Liters,664.0,664.0,100 pieces,1733.0,1733.0,Quintal
2013-12-05,,,,9978.0,9978.0,100 Liters,4940.0,4940.0,Quintal,5000.0,5000.0,100 Liters,665.0,665.0,100 pieces,1775.0,1775.0,Quintal
2013-12-08,,,,9999.0,9999.0,100 Liters,4250.0,4250.0,Quintal,5000.0,5000.0,100 Liters,667.0,667.0,100 pieces,1650.0,1650.0,Quintal
2013-12-09,,,,9980.0,9980.0,100 Liters,4610.0,4610.0,Quintal,5500.0,5500.0,100 Liters,671.0,671.0,100 pieces,1625.0,1625.0,Quintal
2013-12-10,,,,10072.0,10072.0,100 Liters,4360.0,4360.0,Quintal,5500.0,5500.0,100 Liters,674.0,674.0,100 pieces,1650.0,1650.0,Quintal
2013-12-11,2490.0,2490.0,Quintal,10198.0,10198.0,100 Liters,3996.0,3996.0,Quintal,4700.0,4700.0,100 Liters,671.0,671.0,100 pieces,1756.0,1756.0,Quintal
2013-12-12,,,,10110.0,10110.0,100 Liters,4270.0,4270.0,Quintal,5500.0,5500.0,100 Liters,672.0,672.0,100 pieces,1650.0,1650.0,Quintal
2013-12-15,,,,10244.0,10244.0,100 Liters,4460.0,4460.0,Quintal,5500.0,5500.0,100 Liters,693.0,693.0,100 pieces,1575.0,1575.0,Quintal
2013-12-17,,,,10108.0,10108.0,100 Liters,3940.0,3940.0,Quintal,5500.0,5500.0,100 Liters,675.0,675.0,100 pieces,1588.0,1588.0,Quintal
2013-12-18,2490.0,2490.0,Quintal,10252.0,10252.0,100 Liters,3283.0,3283.0,Quintal,4588.0,4588.0,100 Liters,678.0,678.0,100 pieces,1531.0,1531.0,Quintal
2013-12-19,,,,9345.0,9345.0,100 Liters,3806.0,3806.0,Quintal,,,,642.0,642.0,100 pieces,1667.0,1667.0,Quintal
2013-12-22,,,,10028.0,10028.0,100 Liters,3457.0,3457.0,Quintal,5500.0,5500.0,100 Liters,649.0,649.0,100 pieces,1633.0,1633.0,Quintal
2013-12-23,,,,10129.0,10129.0,100 Liters,3252.0,3252.0,Quintal,5500.0,5500.0,100 Liters,686.0,686.0,100 pieces,1600.0,1600.0,Quintal
2013-12-24,,,,10213.0,10213.0,100 Liters,3008.0,3008.0,Quintal,4967.0,4967.0,100 Liters,652.0,652.0,100 pieces,1275.0,1275.0,Quintal
2013-12-25,,,,10386.0,10386.0,100 Liters,2320.0,2320.0,Quintal,5000.0,5000.0,100 Liters,640.0,640.0,100 pieces,1700.0,1700.0,Quintal
2013-12-26,2422.0,2422.0,Quintal,10124.0,10124.0,100 Liters,2745.0,2745.0,Quintal,4575.0,4575.0,100 Liters,676.0,676.0,100 pieces,1390.0,1390.0,Quintal
2013-12-29,,,,10255.0,10255.0,100 Liters,2809.0,2809.0,Quintal,5500.0,5500.0,100 Liters,648.0,648.0,100 pieces,1380.0,1380.0,Quintal
2013-12-30,,,,10187.0,10187.0,100 Liters,2716.0,2716.0,Quintal,5500.0,5500.0,100 Liters,638.0,638.0,100 pieces,1290.0,1290.0,Quintal
2013-12-31,,,,10042.0,10042.0,100 Liters,2826.0,2826.0,Quintal,5500.0,5500.0,100 Liters,640.0,640.0,100 pieces,975.0,975.0,Quintal
2014-01-01,2467.0,2467.0,Quintal,10198.0,10198.0,100 Liters,3077.0,3077.0,Quintal,4636.0,4636.0,100 Liters,643.0,643.0,100 pieces,1545.0,1545.0,Quintal
2014-01-02,,,,10317.0,10317.0,100 Liters,3309.0,3309.0,Quintal,5500.0,5500.0,100 Liters,665.0,665.0,100 pieces,1657.0,1657.0,Quintal
2014-01-04,,,,12400.0,12400.0,100 Liters,1800.0,1800.0,Quintal,,,,775.0,775.0,100 pieces,,,
2014-01-05,,,,10449.0,10449.0,100 Liters,4660.0,4660.0,Quintal,,,,696.0,696.0,100 pieces,,,
2014-01-06,,,,10308.0,10308.0,100 Liters,3406.0,3406.0,Quintal,5500.0,5500.0,100 Liters,634.0,634.0,100 pieces,1707.0,1707.0,Quintal
2014-01-07,,,,10287.0,10287.0,100 Liters,3590.0,3590.0,Quintal,5500.0,5500.0,100 Liters,635.0,635.0,100 pieces,1792.0,1792.0,Quintal
2014-01-08,2613.0,2613.0,Quintal,10191.0,10191.0,100 Liters,3591.0,3591.0,Quintal,4321.0,4321.0,100 Liters,644.0,644.0,100 pieces,1650.0,1650.0,Quintal
2014-01-09,,,,10340.0,10340.0,100 Liters,3805.0,3805.0,Quintal,5500.0,5500.0,100 Liters,651.0,651.0,100 pieces,1690.0,1690.0,Quintal
2014-01-12,,,,10252.0,10252.0,100 Liters,3503.0,3503.0,Quintal,5500.0,5500.0,100 Liters,647.0,647.0,100 pieces,1690.0,1690.0,Quintal
2014-01-13,,,,10255.0,10255.0,100 Liters,3553.0,3553.0,Quintal,5500.0,5500.0,100 Liters,652.0,652.0,100 pieces,1610.0,1610.0,Quintal
2014-01-15,2613.0,2613.0,Quintal,10126.0,10126.0,100 Liters,3161.0,3161.0,Quintal,4297.0,4297.0,100 Liters,650.0,650.0,100 pieces,1379.0,1379.0,Quintal
2014-01-16,,,,10180.0,10180.0,100 Liters,3200.0,3200.0,Quintal,5500.0,5500.0,100 Liters,662.0,662.0,100 pieces,1225.0,1225.0,Quintal
2014-01-19,,,,10162.0,10162.0,100 Liters,3195.0,3195.0,Quintal,5500.0,5500.0,100 Liters,662.0,662.0,100 pieces,1150.0,1150.0,Quintal
2014-01-20,,,,10194.0,10194.0,100 Liters,3203.0,3203.0,Quintal,5500.0,5500.0,100 Liters,665.0,665.0,100 pieces,1150.0,1150.0,Quintal
2014-01-21,,,,10178.0,10178.0,100 Liters,3200.0,3200.0,Quintal,5500.0,5500.0,100 Liters,673.0,673.0,100 pieces,1200.0,1200.0,Quintal
2014-01-22,2715.0,2715.0,Quintal,10067.0,10067.0,100 Liters,2869.0,2869.0,Quintal,4306.0,4306.0,100 Liters,668.0,668.0,100 pieces,1250.0,1250.0,Quintal
2014-01-23,,,,10203.0,10203.0,100 Liters,3164.0,3164.0,Quintal,5500.0,5500.0,100 Liters,679.0,679.0,100 pieces,1200.0,1200.0,Quintal
2014-01-25,,,,10000.0,10000.0,100 Liters,2500.0,2500.0,Quintal,,,,635.0,635.0,100 pieces,,,
2014-01-26,,,,10106.0,10106.0,100 Liters,2991.0,2991.0,Quintal,5500.0,5500.0,100 Liters,679.0,679.0,100 pieces,600.0,600.0,Quintal
2014-01-27,,,,12603.0,12603.0,100 Liters,2962.0,2962.0,Quintal,5500.0,5500.0,100 Liters,683.0,683.0,100 pieces,400.0,400.0,Quintal
2014-01-28,,,,12430.0,12430.0,100 Liters,2981.0,2981.0,Quintal,5500.0,5500.0,100 Liters,680.0,680.0,100 pieces,400.0,400.0,Quintal
2014-01-29,2715.0,2715.0,Quintal,11586.0,11586.0,100 Liters,2784.0,2784.0,Quintal,4730.0,4730.0,100 Liters,671.0,671.0,100 pieces,583.0,583.0,Quintal
2014-01-30,,,,12547.0,12547.0,100 Liters,3055.0,3055.0,Quintal,5500.0,5500.0,100 Liters,678.0,678.0,100 pieces,400.0,400.0,Quintal
2014-02-02,,,,12441.0,12441.0,100 Liters,2963.0,2963.0,Quintal,5500.0,5500.0,100 Liters,675.0,675.0,100 pieces,400.0,400.0,Quintal
2014-02-03,,,,12485.0,12485.0,100 Liters,2977.0,2977.0,Quintal,5500.0,5500.0,100 Liters,675.0,675.0,100 pieces,400.0,400.0,Quintal
2014-02-04,,,,12493.0,12493.0,100 Liters,3074.0,3074.0,Quintal,5500.0,5500.0,100 Liters,675.0,675.0,100 pieces,400.0,400.0,Quintal
2014-02-05,2755.0,2755.0,Quintal,11607.0,11607.0,100 Liters,2711.0,2711.0,Quintal,4556.0,4556.0,100 Liters,669.0,669.0,100 pieces,700.0,700.0,Quintal
2014-02-06,,,,12549.0,12549.0,100 Liters,2874.0,2874.0,Quintal,5350.0,5350.0,100 Liters,676.0,676.0,100 pieces,,,
2014-02-09,,,,14683.0,14683.0,100 Liters,2865.0,2865.0,Quintal,5500.0,5500.0,100 Liters,669.0,669.0,100 pieces,,,
2014-02-10,,,,14194.0,14194.0,100 Liters,2900.0,2900.0,Quintal,5500.0,5500.0,100 Liters,672.0,672.0,100 pieces,,,
2014-02-11,,,,14414.0,14414.0,100 Liters,2968.0,2968.0,Quintal,5500.0,5500.0,100 Liters,675.0,675.0,100 pieces,,,
2014-02-12,2693.0,2693.0,Quintal,11623.0,11623.0,100 Liters,2835.0,2835.0,Quintal,4744.0,4744.0,100 Liters,672.0,672.0,100 pieces,750.0,750.0,Quintal
2014-02-13,,,,12366.0,12366.0,100 Liters,3015.0,3015.0,Quintal,5500.0,5500.0,100 Liters,677.0,677.0,100 pieces,,,
2014-02-16,,,,14232.0,14232.0,100 Liters,3335.0,3335.0,Quintal,5500.0,5500.0,100 Liters,687.0,687.0,100 pieces,,,
2014-02-17,,,,12221.0,12221.0,100 Liters,3488.0,3488.0,Quintal,,,,693.0,693.0,100 pieces,,,
2014-02-18,,,,12303.0,12303.0,100 Liters,3709.0,3709.0,Quintal,,,,696.0,696.0,100 pieces,,,
2014-02-19,2790.0,2790.0,Quintal,11653.0,11653.0,100 Liters,3927.0,3927.0,Quintal,4379.0,4379.0,100 Liters,696.0,696.0,100 pieces,775.0,775.0,Quintal
2014-02-20,2750.0,2750.0,Quintal,12330.0,12330.0,100 Liters,3930.0,3930.0,Quintal,5250.0,5250.0,100 Liters,695.0,695.0,100 pieces,,,
2014-02-23,,,,12095.0,12095.0,100 Liters,3754.0,3754.0,Quintal,5500.0,5500.0,100 Liters,699.0,699.0,100 pieces,,,
2014-02-24,,,,12268.0,12268.0,100 Liters,3663.0,3663.0,Quintal,5500.0,5500.0,100 Liters,700.0,700.0,100 pieces,,,
2014-02-25,,,,12022.0,12022.0,100 Liters,3563.0,3563.0,Quintal,5500.0,5500.0,100 Liters,702.0,702.0,100 pieces,,,
2014-02-26,2770.0,2770.0,Quintal,11617.0,11617.0,100 Liters,3722.0,3722.0,Quintal,4829.0,4829.0,100 Liters,699.0,699.0,100 pieces,,,
2014-02-27,,,,10034.0,10034.0,100 Liters,3620.0,3620.0,Quintal,5500.0,5500.0,100 Liters,711.0,711.0,100 pieces,,,
2014-03-02,5200.0,5200.0,Quintal,12264.0,12264.0,100 Liters,3749.0,3749.0,Quintal,5500.0,5500.0,100 Liters,710.0,710.0,100 pieces,,,
2014-03-03,,,,12429.0,12429.0,100 Liters,3908.0,3908.0,Quintal,5500.0,5500.0,100 Liters,705.0,705.0,100 pieces,,,
2014-03-04,,,,12336.0,12336.0,100 Liters,3915.0,3915.0,Quintal,5500.0,5500.0,100 Liters,935.0,935.0,100 pieces,,,
2014-03-05,2855.0,2855.0,Quintal,11578.0,11578.0,100 Liters,4056.0,4056.0,Quintal,4572.0,4572.0,100 Liters,854.0,854.0,100 pieces,775.0,775.0,Quintal
2014-03-06,,,,12627.0,12627.0,100 Liters,3968.0,3968.0,Quintal,5500.0,5500.0,100 Liters,960.0,960.0,100 pieces,1200.0,1200.0,Quintal
2014-03-07,,,,,,,5000.0,5000.0,Quintal,,,,680.0,680.0,100 pieces,,,
2014-03-09,,,,10025.0,10025.0,100 Liters,4183.0,4183.0,Quintal,5500.0,5500.0,100 Liters,945.0,945.0,100 pieces,1200.0,1200.0,Quintal
2014-03-10,,,,12697.0,12697.0,100 Liters,4093.0,4093.0,Quintal,5500.0,5500.0,100 Liters,960.0,960.0,100 pieces,,,
2014-03-11,,,,12297.0,12297.0,100 Liters,4246.0,4246.0,Quintal,5500.0,5500.0,100 Liters,933.0,933.0,100 pieces,1200.0,1200.0,Quintal
2014-03-12,3000.0,3000.0,Quintal,11983.0,11983.0,100 Liters,4365.0,4365.0,Quintal,4258.0,4258.0,100 Liters,872.0,872.0,100 pieces,1350.0,1350.0,Quintal
2014-03-13,,,,12729.0,12729.0,100 Liters,4204.0,4204.0,Quintal,3690.0,3690.0,100 Liters,941.0,941.0,100 pieces,1500.0,1500.0,Quintal
2014-03-15,,,,9600.0,9600.0,100 Liters,,,,,,,,,,,,
2014-03-16,,,,12591.0,12591.0,100 Liters,4016.0,4016.0,Quintal,5500.0,5500.0,100 Liters,923.0,923.0,100 pieces,1600.0,1600.0,Quintal
2014-03-17,,,,9200.0,9200.0,100 Liters,4000.0,4000.0,Quintal,,,,650.0,650.0,100 pieces,,,
2014-03-18,,,,12376.0,12376.0,100 Liters,3872.0,3872.0,Quintal,5500.0,5500.0,100 Liters,906.0,906.0,100 pieces,1600.0,1600.0,Quintal
2014-03-19,3650.0,3650.0,Quintal,11615.0,11615.0,100 Liters,3899.0,3899.0,Quintal,4332.0,4332.0,100 Liters,831.0,831.0,100 pieces,1633.0,1633.0,Quintal
2014-03-20,,,,11891.0,11891.0,100 Liters,3830.0,3830.0,Quintal,5500.0,5500.0,100 Liters,866.0,866.0,100 pieces,1533.0,1533.0,Quintal
2014-03-27,3653.0,3653.0,Quintal,9552.0,9552.0,100 Liters,3334.0,3334.0,Quintal,4395.0,4395.0,100 Liters,792.0,792.0,100 pieces,1200.0,1200.0,Quintal
2014-03-30,,,,11325.0,11325.0,100 Liters,3129.0,3129.0,Quintal,5500.0,5500.0,100 Liters,775.0,775.0,100 pieces,1267.0,1267.0,Quintal
2014-03-31,,,,11628.0,11628.0,100 Liters,2987.0,2987.0,Quintal,5500.0,5500.0,100 Liters,803.0,803.0,100 pieces,1325.0,1325.0,Quintal
2014-04-01,,,,11267.0,11267.0,100 Liters,3114.0,3114.0,Quintal,5500.0,5500.0,100 Liters,758.0,758.0,100 pieces,1325.0,1325.0,Quintal
2014-04-02,2943.0,2943.0,Quintal,11098.0,11098.0,100 Liters,3102.0,3102.0,Quintal,4279.0,4279.0,100 Liters,735.0,735.0,100 pieces,1300.0,1300.0,Quintal
2014-04-03,,,,11590.0,11590.0,100 Liters,3004.0,3004.0,Quintal,2785.0,2785.0,100 Liters,595.0,595.0,100 pieces,1275.0,1275.0,Quintal
2014-04-04,,,,11600.0,11600.0,100 Liters,3900.0,3900.0,Quintal,,,,590.0,590.0,100 pieces,,,
2014-04-05,,,,9600.0,9600.0,100 Liters,,,,,,,,,,,,
2014-04-06,,,,11456.0,11456.0,100 Liters,2992.0,2992.0,Quintal,5500.0,5500.0,100 Liters,708.0,708.0,100 pieces,1450.0,1450.0,Quintal
2014-04-07,,,,11438.0,11438.0,100 Liters,2940.0,2940.0,Quintal,5500.0,5500.0,100 Liters,708.0,708.0,100 pieces,1413.0,1413.0,Quintal
2014-04-08,,,,11389.0,11389.0,100 Liters,2912.0,2912.0,Quintal,5500.0,5500.0,100 Liters,713.0,713.0,100 pieces,1417.0,1417.0,Quintal
2014-04-09,2943.0,2943.0,Quintal,9697.0,9697.0,100 Liters,2964.0,2964.0,Quintal,4700.0,4700.0,100 Liters,1820.0,1820.0,100 pieces,1390.0,1390.0,Quintal
2014-04-10,,,,11456.0,11456.0,100 Liters,2950.0,2950.0,Quintal,5500.0,5500.0,100 Liters,627.0,627.0,100 pieces,1313.0,1313.0,Quintal
2014-04-13,,,,11436.0,11436.0,100 Liters,2960.0,2960.0,Quintal,5500.0,5500.0,100 Liters,626.0,626.0,100 pieces,1375.0,1375.0,Quintal
2014-04-15,,,,11317.0,11317.0,100 Liters,3059.0,3059.0,Quintal,5500.0,5500.0,100 Liters,620.0,620.0,100 pieces,1338.0,1338.0,Quintal
2014-04-16,2943.0,2943.0,Quintal,11246.0,11246.0,100 Liters,3031.0,3031.0,Quintal,5178.0,5178.0,100 Liters,1768.0,1768.0,100 pieces,1489.0,1489.0,Quintal
2014-04-17,,,,11357.0,11357.0,100 Liters,2966.0,2966.0,Quintal,5500.0,5500.0,100 Liters,611.0,611.0,100 pieces,1486.0,1486.0,Quintal
2014-04-20,,,,11349.0,11349.0,100 Liters,3050.0,3050.0,Quintal,5500.0,5500.0,100 Liters,603.0,603.0,100 pieces,1464.0,1464.0,Quintal
2014-04-21,,,,11387.0,11387.0,100 Liters,3008.0,3008.0,Quintal,5500.0,5500.0,100 Liters,601.0,601.0,100 pieces,1464.0,1464.0,Quintal
