date,buffalo calf leather_avg_retail_price,buffalo calf leather_avg_wholesale_price,buffalo leather (heavy)_avg_retail_price,buffalo leather (heavy)_avg_wholesale_price,buffalo leather (light)_avg_retail_price,buffalo leather (light)_avg_wholesale_price,buffalo leather (medium)_avg_retail_price,buffalo leather (medium)_avg_wholesale_price,buffalo leather (ripped)_avg_retail_price,buffalo leather (ripped)_avg_wholesale_price,calf leather (medium) - salt mixed_avg_retail_price,calf leather (medium) - salt mixed_avg_wholesale_price,calf leather - salt mixed_avg_retail_price,calf leather - salt mixed_avg_wholesale_price,cow leather (heavy) - salt mixed_avg_retail_price,cow leather (heavy) - salt mixed_avg_wholesale_price,cow leather (light) - salt mixed_avg_retail_price,cow leather (light) - salt mixed_avg_wholesale_price,cow leather (ripped) - salt mixed_avg_retail_price,cow leather (ripped) - salt mixed_avg_wholesale_price,goat leather_avg_retail_price,goat leather_avg_wholesale_price,ram leather_sheep leather_avg_retail_price,ram leather_sheep leather_avg_wholesale_price
2019-12-26,,,450.0,60000.0,,,,,,,382.0,38357.0,175.0,20000.0,599.0,55857.0,271.5,42000.0,215.0,16000.0,37.0,3457.0,33.5,3600.0
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,450.0,60000.0,,,,,,,382.0,38357.0,175.0,20000.0,599.0,55857.0,271.5,42000.0,215.0,16000.0,37.0,3457.0,33.5,3600.0
2019-12-30,,,500.0,65000.0,,,,,,,395.5,41214.0,250.0,30000.0,621.5,60143.0,285.5,45333.0,215.0,16000.0,37.0,3457.0,33.5,3600.0
2019-12-31,,,500.0,65000.0,,,,,,,395.5,41214.0,250.0,30000.0,621.5,60143.0,285.5,45333.0,215.0,16000.0,37.0,3457.0,33.5,3600.0
2020-01-01,,,500.0,65000.0,,,,,,,391.5,41214.0,250.0,30000.0,617.5,60143.0,282.0,45333.0,215.0,16000.0,37.0,3457.0,33.0,3600.0
2020-01-02,,,500.0,65000.0,,,,,,,391.5,41214.0,250.0,30000.0,617.5,60143.0,282.0,45333.0,215.0,16000.0,37.0,3457.0,33.0,3600.0
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.0,3457.0,35.0,3600.0
2020-01-06,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.0,3457.0,35.0,3600.0
2020-01-07,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.0,3457.0,35.0,3600.0
2020-01-08,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.0,3600.0
2020-01-09,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.0,3600.0
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.0,3600.0
2020-01-13,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.0,3600.0
2020-01-14,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,265.0,16000.0,36.5,3457.0,35.0,3600.0
2020-01-15,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-01-16,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-01-17,,,,,,,,,,,650.0,50000.0,,,900.0,80000.0,,,,,47.5,6500.0,40.0,4500.0
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-01-20,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-01-21,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-01-22,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-23,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-27,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-28,,,530.0,62000.0,,,,,,,406.5,43778.0,250.0,30000.0,671.5,63556.0,300.5,60000.0,275.0,,35.0,2906.0,40.5,4400.0
2020-01-29,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-30,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-03,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-04,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-05,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-06,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-10,,,500.0,65000.0,,,,,,,400.5,41214.0,250.0,30000.0,639.0,60143.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-11,,,500.0,65000.0,,,,,,,372.5,39750.0,250.0,30000.0,610.0,56833.0,300.0,45333.0,227.5,16000.0,35.0,2950.0,34.5,3500.0
2020-02-12,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-13,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,550.0,60000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,27.5,4000.0,25.0,3500.0
2020-02-16,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-17,,,500.0,65000.0,,,,,,,428.5,42643.0,250.0,30000.0,693.5,64429.0,325.0,45333.0,227.5,16000.0,38.5,3457.0,35.5,3700.0
2020-02-18,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,227.5,16000.0,36.5,3457.0,35.5,3700.0
2020-02-19,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-02-20,,,500.0,65000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,36.5,3457.0,35.5,3700.0
2020-02-21,,,1700.0,200000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,37.5,6000.0,57.5,10000.0
2020-02-22,,,1750.0,200000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,37.5,6000.0,57.5,10000.0
2020-02-23,,,1100.0,135000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.0,5000.0
2020-02-24,,,1100.0,135000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.0,5000.0
2020-02-25,,,1125.0,135000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.5,5000.0
2020-02-26,,,1125.0,135000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.5,5000.0
2020-02-27,,,1125.0,135000.0,,,,,,,437.0,42643.0,250.0,30000.0,712.5,64429.0,307.0,45333.0,227.0,16000.0,42.0,3743.0,42.5,5000.0
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,1125.0,135000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.5,5000.0
2020-03-02,,,925.0,115000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.5,5000.0
2020-03-03,,,925.0,115000.0,,,,,,,410.5,42643.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,37.5,3743.0,41.5,5000.0
2020-03-04,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-05,,,925.0,115000.0,,,,,,,397.0,44900.0,250.0,30000.0,711.0,70167.0,323.0,60000.0,250.0,,36.0,3700.0,42.5,5500.0
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,1400.0,160000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,40.0,6000.0,60.0,10000.0
2020-03-08,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-09,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-10,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-11,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-12,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-16,,,925.0,115000.0,,,,,,,383.5,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-17,,,1400.0,160000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,40.0,6000.0,60.0,10000.0
2020-03-18,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-19,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-20,,,1400.0,160000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,40.0,6000.0,60.0,10000.0
2020-03-21,,,1400.0,160000.0,,,,,,,900.0,100000.0,250.0,30000.0,1500.0,160000.0,550.0,60000.0,,,40.0,6000.0,60.0,10000.0
2020-03-22,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-23,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-24,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-25,,,925.0,115000.0,,,,,,,378.0,41417.0,250.0,30000.0,674.0,64429.0,300.0,45333.0,215.0,16000.0,38.0,3743.0,41.5,5000.0
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,208.0,13250.0,,,404.0,16500.0,150.0,16000.0,180.0,16000.0,32.5,2150.0,35.0,3000.0
2020-03-30,,,,,,,,,,,212.5,2500.0,,,362.5,3000.0,175.0,,,,21.5,300.0,,
2020-03-31,,,,,,,,,,,175.0,2500.0,,,225.0,3000.0,,,,,25.0,300.0,,
2020-04-01,,,1400.0,160000.0,,,,,,,437.5,41250.0,250.0,30000.0,758.5,71000.0,450.0,50000.0,,,37.5,4267.0,50.0,7250.0
2020-04-02,,,,,,,,,,,283.5,31250.0,,,508.5,41500.0,90.0,,,,30.0,2150.0,55.0,6000.0
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,362.5,31250.0,,,487.5,41500.0,,,,,30.0,2150.0,55.0,6000.0
2020-04-06,,,,,,,,,,,362.5,31250.0,,,487.5,41500.0,,,,,30.0,2150.0,55.0,6000.0
2020-04-07,,,,,,,,,,,362.5,31250.0,,,487.5,41500.0,,,,,30.0,2150.0,55.0,6000.0
2020-04-08,,,875.0,105000.0,,,,,,,381.0,39300.0,150.0,20000.0,627.5,62167.0,361.5,42000.0,180.0,16000.0,34.5,3800.0,37.0,4600.0
2020-04-09,,,875.0,105000.0,,,,,,,359.5,38900.0,150.0,20000.0,666.5,63500.0,303.0,55000.0,250.0,,35.5,3533.0,40.0,5000.0
2020-04-10,,,875.0,105000.0,,,,,,,359.5,38900.0,150.0,20000.0,666.5,63500.0,303.0,55000.0,250.0,,35.5,3533.0,40.0,5000.0
2020-04-11,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-12,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-13,,,875.0,105000.0,,,,,,,326.0,31700.0,150.0,20000.0,621.0,55167.0,283.5,42000.0,215.0,16000.0,37.5,3533.0,36.0,4250.0
2020-04-14,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-15,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-16,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-17,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-18,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-19,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-20,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-21,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-22,,,1300.0,140000.0,,,,,,,363.0,35700.0,150.0,20000.0,654.5,58500.0,250.0,33000.0,215.0,16000.0,40.5,3700.0,45.5,5375.0
2020-04-23,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-24,,,875.0,105000.0,,,,,,,359.5,38900.0,150.0,20000.0,666.5,63500.0,303.0,55000.0,250.0,,35.5,3533.0,40.0,5000.0
2020-04-25,,,875.0,105000.0,,,,,,,359.5,38900.0,150.0,20000.0,666.5,63500.0,303.0,55000.0,250.0,,35.5,3533.0,40.0,5000.0
2020-04-26,,,875.0,105000.0,,,,,,,328.0,36417.0,150.0,20000.0,649.0,61375.0,256.0,42000.0,215.0,16000.0,38.5,3963.0,39.5,4583.0
2020-04-27,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-28,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-29,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-04-30,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-05-01,,,1300.0,140000.0,,,,,,,412.5,36250.0,150.0,20000.0,662.5,61500.0,450.0,50000.0,,,29.0,2650.0,47.5,8000.0
2020-05-02,,,1300.0,140000.0,,,,,,,412.5,36250.0,150.0,20000.0,662.5,61500.0,450.0,50000.0,,,29.0,2650.0,47.5,8000.0
2020-05-03,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-05-04,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-05-05,,,875.0,105000.0,,,,,,,350.5,36417.0,150.0,20000.0,634.0,58714.0,283.5,42000.0,215.0,16000.0,37.5,3600.0,39.5,4600.0
2020-05-06,,,775.0,95000.0,,,,,,,306.5,34167.0,125.0,15000.0,519.0,54333.0,325.0,50000.0,,,21.5,2767.0,21.5,3750.0
2020-05-07,,,775.0,95000.0,,,,,,,339.5,34750.0,125.0,15000.0,614.0,55857.0,266.5,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-08,,,,,,,,,,,175.0,2500.0,,,225.0,3000.0,,,,,25.0,300.0,,
2020-05-09,,,1100.0,120000.0,,,,,,,362.5,31250.0,125.0,15000.0,562.5,51500.0,350.0,40000.0,,,27.5,2650.0,35.0,6000.0
2020-05-10,,,775.0,95000.0,,,,,,,339.5,34750.0,125.0,15000.0,614.0,55857.0,266.5,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-11,,,775.0,95000.0,,,,,,,339.5,34750.0,125.0,15000.0,614.0,55857.0,266.5,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-12,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-13,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-14,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-15,,,1100.0,120000.0,,,,,,,362.5,31250.0,125.0,15000.0,562.5,51500.0,350.0,40000.0,,,27.5,2650.0,35.0,6000.0
2020-05-16,,,1100.0,120000.0,,,,,,,362.5,31250.0,125.0,15000.0,562.5,51500.0,350.0,40000.0,,,27.5,2650.0,35.0,6000.0
2020-05-17,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-18,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-19,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-20,,,775.0,95000.0,,,,,,,328.5,34750.0,125.0,15000.0,594.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-21,,,1100.0,120000.0,,,,,,,362.5,31250.0,125.0,15000.0,562.5,51500.0,350.0,40000.0,,,27.5,2650.0,35.0,6000.0
2020-05-22,,,,,,,,,,,175.0,2500.0,,,225.0,3000.0,,,,,25.0,300.0,,
2020-05-23,,,,,,,,,,,175.0,2500.0,,,225.0,3000.0,,,,,25.0,300.0,,
2020-05-24,,,1100.0,120000.0,,,,,,,550.0,60000.0,125.0,15000.0,900.0,100000.0,350.0,40000.0,,,30.0,5000.0,35.0,6000.0
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-28,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,254.0,38667.0,215.0,16000.0,37.0,3600.0,37.0,4200.0
2020-06-01,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,36.5,4200.0
2020-06-02,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,36.5,4200.0
2020-06-03,,,775.0,95000.0,,,,,,,331.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,36.5,4200.0
2020-06-04,,,775.0,95000.0,,,,,,,336.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,36.5,4200.0
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,775.0,95000.0,,,,,,,336.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,39.5,4900.0
2020-06-08,,,775.0,95000.0,,,,,,,336.5,34750.0,125.0,15000.0,584.0,55857.0,250.0,38667.0,215.0,16000.0,37.0,3600.0,39.5,4900.0
2020-06-09,,,775.0,95000.0,,,,,,,323.5,30143.0,125.0,15000.0,539.5,44857.0,224.0,38667.0,227.0,16000.0,37.0,2714.0,40.5,5000.0
2020-06-10,,,775.0,95000.0,,,,,,,334.0,34750.0,125.0,15000.0,594.0,55857.0,250.0,38667.0,215.0,16000.0,36.0,3600.0,39.5,4900.0
2020-06-11,,,775.0,95000.0,,,,,,,334.0,34750.0,125.0,15000.0,594.0,55857.0,250.0,38667.0,215.0,16000.0,36.0,3600.0,39.5,4900.0
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,1100.0,120000.0,,,,,,,362.5,60000.0,125.0,15000.0,725.0,100000.0,220.0,40000.0,,,30.0,5000.0,35.0,6000.0
2020-06-14,,,775.0,95000.0,,,,,,,334.0,34750.0,125.0,15000.0,594.0,55857.0,250.0,38667.0,215.0,16000.0,36.0,3600.0,39.5,4900.0
2020-06-15,,,775.0,95000.0,,,,,,,334.0,34750.0,125.0,15000.0,594.0,55857.0,250.0,38667.0,215.0,16000.0,36.0,3600.0,39.5,4900.0
2020-06-16,,,775.0,95000.0,,,,,,,334.0,34750.0,125.0,15000.0,594.0,55857.0,250.0,38667.0,215.0,16000.0,36.0,3600.0,39.5,4900.0
2020-06-17,,,775.0,95000.0,,,,,,,289.5,29750.0,125.0,15000.0,529.0,48714.0,250.0,38667.0,215.0,16000.0,34.5,3314.0,36.5,4300.0
2020-06-18,,,775.0,95000.0,,,,,,,285.5,29750.0,125.0,15000.0,526.0,48714.0,239.0,38667.0,215.0,16000.0,33.0,3314.0,36.5,4300.0
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,,,,,,,,,,,175.0,,,,550.0,,90.0,,,,,,,
2020-06-21,,,775.0,95000.0,,,,,,,289.5,29750.0,125.0,15000.0,529.0,48714.0,250.0,38667.0,215.0,16000.0,34.5,3314.0,36.5,4300.0
2020-06-22,,,775.0,95000.0,,,,,,,289.5,29750.0,125.0,15000.0,529.0,48714.0,250.0,38667.0,215.0,16000.0,34.5,3314.0,36.5,4300.0
2020-06-23,,,775.0,95000.0,,,,,,,289.5,29750.0,125.0,15000.0,529.0,48714.0,250.0,38667.0,215.0,16000.0,34.5,3314.0,36.5,4300.0
